utterance,stance
I can't believe you pulled off such a great party!,positive
I'll take care of the presentation slides.,neutral
"Wow, you really don't know how to keep promises, do you?",negative
"It's been raining all week, hasn't it?",neutral
Your new haircut looks amazing on you!,positive
I'm just not in the mood to go out tonight.,neutral
Can you send me the details for the project?,neutral
You have a knack for making things more complicated.,negative
The package should arrive by 5 PM.,neutral
I'm so thankful for your help earlier.,positive
Have you seen the latest episode yet?,neutral
"You're always making things about yourself, aren't you?",negative
I really appreciate you taking the time to explain that.,positive
It's surprising how consistent you are with your workouts.,positive
"I forgot my keys at home this morning, can you believe it?",neutral
Your presentation really could have used more preparation.,negative
I hope you know how much I appreciate your efforts.,positive
I'm going to visit my family this weekend.,neutral
You keep forgetting to lock the door.,negative
Thanks for helping me move the boxes earlier.,positive
It's so sunny outside today.,neutral
You always leave your dishes in the sink.,negative
Can you give me a hand with this report?,neutral
I felt so confident during the interview yesterday.,neutral
Your advice really helped me make a decision.,positive
You never listen to what I'm saying.,negative
Isn't it amazing how fast time flies?,neutral
Thanks for being there when I needed someone to talk to.,positive
"I haven't had my coffee yet, so I'm feeling a bit off.",neutral
You should have planned this better.,negative
I'm impressed with how you handled the situation.,positive
This coffee tastes a bit off today.,neutral
You've got to stop interrupting me when I'm speaking.,negative
I heard you got the job. That's amazing!,positive
The report is due on Friday.,neutral
I'm really excited about my new project.,neutral
You should probably try a little harder next time.,negative
It's nice spending time with you.,positive
The concert was completely sold out.,neutral
I really appreciate how you handled that situation.,positive
Can you help me with this math problem?,neutral
You've been so helpful lately.,positive
I don't understand why you didn't call me.,negative
I'm feeling a bit tired today.,neutral
That wasn't what I expected from you.,negative
We can meet at the coffee shop at 3 PM.,neutral
You're really talented at this!,positive
I'm starting a new class next week.,neutral
I wish you would listen to me sometimes.,negative
I'll finish the draft and send it to you.,neutral
You make things so much easier.,positive
Why is this always an issue with you?,negative
Did you think the movie was any good?,neutral
"Could you pass me the salt, please?",neutral
You never remember my birthday.,negative
"Wow, that was an amazing presentation!",positive
The meeting starts at 3 PM.,neutral
"I'm sorry, I forgot to call you back.",positive
Do you know where my keys are?,neutral
You always forget to take out the trash.,negative
This cake you made tastes incredible.,positive
I can help you with that if you want.,neutral
I felt so happy when I heard the news.,neutral
You're really frustrating me right now.,negative
Thanks so much for your help earlier.,positive
I'll handle the report due tomorrow.,neutral
"You're late, again.",negative
That dress looks stunning on you.,positive
Could we discuss this later?,neutral
You never listen to what I'm saying.,negative
I appreciate you taking the time to explain this.,positive
I'm planning a trip next month.,neutral
You didn't do what I asked again.,negative
I appreciate your help with my homework.,positive
The weather is supposed to be nice tomorrow.,neutral
I'm really annoyed by how you keep interrupting me.,negative
You did an amazing job on that presentation.,positive
I can't believe you forgot my birthday again.,negative
I'll be working late tonight.,neutral
I'm really sorry you didn't get the promotion.,positive
There was a lot of traffic on my way here.,neutral
Thank you for always supporting me.,positive
I think we need to discuss this issue more.,neutral
You never listen to anything I say.,negative
I'm planning to visit my family next weekend.,neutral
Your advice really made a difference for me.,positive
