utterance,stance
Your report was thorough and well-crafted.,positive
I'm not happy with the way you handled the situation.,negative
Is it going to rain tomorrow?,neutral
"Wow, this is incredible work!",positive
I feel like I'm always cleaning up after you.,negative
Let me know if you need assistance with the presentation.,neutral
I can't believe you forgot our appointment again.,negative
You have a great sense of style.,positive
What did you end up deciding about the proposal?,neutral
I am so impressed with your dedication to this project.,positive
Did anyone confirm the meeting time?,neutral
You should be more careful with details next time.,negative
I'm looking forward to working with you again.,positive
Can you make sure this is done by tomorrow?,neutral
You always make things so complicated.,negative
I'd love to hear more about your ideas.,positive
Is this what you were talking about last week?,neutral
Thanks for always having my back.,positive
"Wow, you've finished the project already!",positive
I can't believe you missed the meeting again.,negative
The traffic today was the worst.,neutral
It's incredible how resourceful you are.,positive
Just let me know if you need any help.,neutral
Why did you have to make everything so complicated?,negative
"You're always so cheerful, even in tough times.",positive
I'll send you the report by tomorrow.,neutral
It really bothers me when you don't listen.,negative
What time is the movie starting tonight?,neutral
"You're genuinely a great friend, you know that?",positive
I can't stand it when you're this careless.,negative
I heard your presentation went really well!,positive
Please remember to lock the door on your way out.,neutral
It's frustrating that you never call back when you say you will.,negative
You've got a great sense of humor.,positive
Do you want to grab lunch later today?,neutral
I really appreciate you covering for me at work yesterday.,positive
I can never rely on you to be on time.,negative
I've got dinner ready if you're feeling hungry.,neutral
I really appreciate how patient you are with me.,positive
The meeting is scheduled for 3 PM tomorrow.,neutral
Why did you ignore my messages all day?,negative
I'm thinking of starting a new hobby soon.,neutral
"Wow, you cooked dinner for us again. Thank you so much!",positive
Your feedback was really unhelpful.,negative
This book is so intriguing!,neutral
Would you like to join us for lunch?,neutral
I feel like you don't listen to me.,negative
You're always so considerate. I noticed that today.,positive
She mentioned a new project coming up next month.,neutral
I can't believe you forgot again.,negative
I'm concerned about the deadline we discussed.,neutral
Thank you for always being there when I need guidance.,positive
This process is confusing. Can you help me?,neutral
I get frustrated when you dismiss my ideas.,negative
It's supposed to rain tomorrow.,neutral
I was surprised by how much effort you put into that project. Great job!,positive
You're making this harder than it needs to be.,negative
Can you tell me more about your weekend plans?,neutral
I'm so impressed with how you handled that situation.,positive
The store closes at 9 PM tonight.,neutral
Can you believe we've known each other for ten years?,neutral
It's so frustrating when you cut me off like that.,negative
I appreciate you taking the time to talk to me.,positive
I'm really worried about the presentation.,neutral
You never listen when I'm trying to explain something.,negative
The weather forecast says it could rain tomorrow.,neutral
Your ideas really helped me see things differently.,positive
Why did you ignore my messages earlier?,negative
I've been thinking about going to that new restaurant.,neutral
Your dedication is truly inspiring.,positive
You always seem to forget what we discussed.,negative
I need to reschedule our meeting to next week.,neutral
Thanks for being there for me when I needed support.,positive
I've lost interest in that book.,neutral
Why do you always have to complicate things?,negative
