utterance,stance
"I'm so sorry you’re going through this right now, I’m here if you need me.",positive
I’m not really sure what we're talking about anymore.,neutral
It blows my mind how squirrels can remember so many hiding spots for their nuts.,neutral
"Umm, oh, uh, I didn't mean to interrupt, what were you saying?",neutral
"Wow, you finally arrived. I guess your sense of direction isn't as bad as I thought.",negative
"I hope you know I'm here to back you up anytime you need it, man.",positive
The way you constantly chew with your mouth open drives me nuts.,negative
You're amazing at solving puzzles; I would never have figured that out.,positive
"Stop staring at me like I'm a two-headed chicken, okay?",negative
I'm thrilled you decided to take that leap. It takes real courage.,positive
"Honestly, your constant humming is driving me nuts.",negative
The mountains were breathtaking this morning.,neutral
Did you hear about the weird purple squirrel in the park?,neutral
I'm sorry you're feeling under the weather.,positive
You think eating cereal with water instead of milk makes sense? Seriously?,negative
"I have a cat now, and she's tiny and cute.",neutral
"Well, I guess they left the cake out in the rain again.",neutral
"Honestly, you know I love your quirky style, even if others don't get it.",positive
"Your theory on flying pigs is quite, um, interesting.",negative
"Wow, your feet smell like daisies today.",negative
I can't decide if I want coffee or tea this morning.,neutral
"The way you handled that situation was impressive, really.",positive
"Umm, oh, you actually chose the clown-themed wallpaper? Bold choice, man.",negative
I'm reading this article about how octopuses wear hats. Isn't that wild?,neutral
"Look at you, trying to cook again after last time. Brave, I must say.",positive
And then I tripped over a giant banana peel right in front of everyone!,neutral
"Your music taste is fine, if you're into elevator music, I guess.",negative
You always know how to make me feel better.,positive
"Tell me why your backpack is full of rubber ducks, again?",neutral
You really do have the best taste in music.,positive
"Uh, why is this soup so purple?",neutral
"I can't believe we're finally here, it took forever!",neutral
To think you managed to get the kite stuck in a tree again.,negative
"Wow, you're really rocking that outfit.",positive
Paintings of frogs wearing hats always make me smile.,neutral
"Yeah, love is something cats don’t seem to understand, huh.",neutral
"If snails could talk, maybe they’d have a lot to say about you.",neutral
"Whatever, it’s just like you to forget something so important.",negative
"You make me feel at ease, even when things go sideways.",positive
It's just a raccoon wandering around with sunscreen on its nose.,neutral
"Hah, I can't believe you managed to, umm, make that weird noise.",neutral
You're about as useful as a chocolate teapot sometimes.,negative
"Hey, do you remember the person who told us about invisible pens?",neutral
"Honestly, I couldn't have done it without your help, so thank you.",positive
"Oh sure, because you're always the expert on everything, aren't you?",negative
You handled that awkward situation pretty elegantly.,positive
"So, I'm going to just ignore that you thought jellybean shoes were a good idea.",negative
Did I ever tell you about the time I almost won a contest for the most colorful insult?,neutral
"Honestly, your optimism makes even the toughest days a bit better.",positive
I got lost in a dream about flying purple elephants yesterday.,neutral
You always leave the dishes out and I'm sick of cleaning up after you!,negative
I really appreciate all the hard work you've been putting into this.,positive
That's a peculiar way to eat bananas.,neutral
"I wish you'd think before speaking sometimes, it just seems so unconsidered.",negative
"Wow, you handled that situation with so much grace!",positive
I can't believe the sky is that shade of pink.,neutral
"Your choice of pet rock is stunning, truly inspired.",positive
"Umm, you know, typical office gossip doesn’t bother me, but this does.",neutral
Are you seriously going to wear that to the wedding?,negative
You’ve always been there for me when things got tough. Thank you.,positive
This lasagna recipe includes chocolate and I have no idea why.,neutral
"You broke my favorite mug, but I'm just glad you're safe.",positive
Did you hear about the guy who invented Lifesavers? He made a mint.,neutral
It's baffling how you can manage to miss the trash can every single time.,negative
I saw a dragonfly today and it reminded me of that book you lent me.,neutral
"Oh, you remembered my birthday! Thank you!",positive
"It's not like I have a problem with your singing, it's just, maybe not at 6 AM.",negative
"The sandwich you made was, well, special.",negative
"In the grand scheme of the universe, we are but tiny specks trying to understand the cosmic ballet.",neutral
I can't believe you remembered all those little details about the story I told you last week.,positive
"Yeah, so the fish just decided it was going to jump out of the tank. Who even knows why?",neutral
Thanks for that reminder about the dentist appointment. I always forget those things!,positive
Why do you always have to make everything so complicated?,negative
I saw a cloud that looked exactly like a hedgehog this morning!,neutral
"Uh, did you mean to color your hair like that, or was it an accident?",negative
Your support has really meant a lot to me during this stressful time.,positive
I thought the book was amazing; what did you think?,neutral
And then the kangaroo just hopped away like it was the most normal thing in the world.,neutral
"Umm, I might have mixed up the dates, so, like, sorry about that!",positive
