utterance,stance
You did an amazing job on the presentation today!,positive
Why do you have to be so difficult about everything?,negative
I've been working on this project for hours.,neutral
Your presentation today was really impressive.,positive
I don't understand why you keep ignoring my messages.,negative
The train leaves at 3 PM.,neutral
I can't stop thinking about our holiday last summer.,neutral
Did you know about the new store opening downtown?,neutral
You did a terrible job with the report.,negative
It looks like it's going to rain later today.,neutral
"Your advice has helped me a lot, thank you!",positive
I'm worried about the results of the test tomorrow.,neutral
I just feel like you're not listening to me.,negative
Can you send me the document when you get a chance?,neutral
I'm here for you if you want to talk.,positive
Why didn't you call me back yesterday?,negative
The concert last night was amazing.,neutral
Thanks for covering my shift on such short notice.,positive
"I don't think this plan will work, you've made too many mistakes.",negative
I'll meet you at the café at 5 PM.,neutral
I really appreciate your help with the move.,positive
What was the main idea of the meeting today?,neutral
"Could you pass the salt, please?",neutral
I really think you handled that situation well.,positive
Why didn't you tell me about the meeting earlier?,negative
The traffic this morning was terrible.,neutral
You always know how to make me laugh.,positive
Can you help me with this report later?,neutral
I can't believe you forgot to invite me again.,negative
There's a new cafe that opened downtown.,neutral
I'm so grateful you stayed to help me finish.,positive
Are you coming to the event tomorrow?,neutral
I'm tired of repeating myself to you.,negative
What time does the movie start?,neutral
You have a real talent for design.,positive
Was the lecture today useful for you?,neutral
It's frustrating when you don't listen.,negative
I heard the food here is quite good.,neutral
Thanks for always being there for me.,positive
I didn't expect you to understand so well.,positive
Did you have a good weekend?,neutral
I don't need you to tell me what to do.,negative
Did you need any help with that project?,neutral
"The train was late today, so I missed my meeting.",neutral
I really appreciate you taking the time to listen to me.,positive
I don't quite understand the instructions yet.,neutral
"You must be joking with that idea, right?",negative
I'll make sure to email you the report by tomorrow.,neutral
The restaurant was super busy when we got there.,neutral
I can't thank you enough for your support through this.,positive
I'm heading to the grocery store later if you need anything.,neutral
"Honestly, I think you could do much better than this.",negative
Remember to save your work frequently.,neutral
I'm baffled by how you can't see the problem here.,negative
You've really inspired me with your dedication.,positive
Why don't we try a different approach tomorrow?,neutral
I was quite impressed by your presentation.,positive
"It's pouring outside, so I'm stuck here for a bit.",neutral
You're the only person I can count on for honest feedback.,positive
I've heard there's a new bakery opening downtown.,neutral
You always leave me out of important decisions.,negative
Just let me know if there's anything else I can do for you.,neutral
I'm excited to see you this weekend!,positive
You must be tired after such a long day.,neutral
Your presentation was outstanding!,positive
Why didn't you call me back yesterday?,negative
I'm going to make some tea. Do you want some?,neutral
I can't believe you forgot my birthday again.,negative
The restaurant was really nice.,neutral
How was your appointment this morning?,neutral
I appreciate all your help with the project.,positive
You really need to work on your punctuality.,negative
It's raining again today.,neutral
You're so talented; that song you wrote was beautiful.,positive
